index,电影名,评分,评价人数,链接,时间,演员,imdb_link
2560,杀戮都市1,6.7,13620.0,https://movie.douban.com/subject/4079117/,2011-01-29(日本),"['二宫和也', '松山研一', '吉高由里子', '本乡奏多', '夏菜']",http://www.imdb.com/title/tt1525835
2561,杀戮都市2,6.6,10243.0,https://movie.douban.com/subject/4079119/,2011-04-23(日本),"['二宫和也', '松山研一', '吉高由里子', '本乡奏多 Kanata Hongô', '夏菜",http://www.imdb.com/title/tt1525836
2562,杀手之王,6.6,11387.0,https://movie.douban.com/subject/1297194/,1998-04-03 00:00:00,"['李连杰', '任达华', '曾志伟', '梁咏琪', '何宝生']",http://www.imdb.com/title/tt0163818
2563,杀手欧阳盆栽,5.5,20200.0,https://movie.douban.com/subject/4320236/,2011-07-29(台湾),"['2012-01-06(中国大陆)', '萧敬腾', '林辰唏', '周秀娜', '张国柱']",http://www.imdb.com/title/tt2231605
2564,杀手没有假期,8.1,73845.0,https://movie.douban.com/subject/2044089/,2008-01-17(圣丹斯电影节),"['2008-04-18(英国)', '科林·法瑞尔', '布莱丹·格里森', '克蕾曼丝·波西',",http://www.imdb.com/title/tt0780536
2565,杀手阿一,7.4,20783.0,https://movie.douban.com/subject/1295629/,2001-09-14(多伦多电影节),"['2001-12-22(日本)', '浅野忠信', '大森南朋', '塚本晋也', '萨布']",http://www.imdb.com/title/tt0296042
2566,杀手：代号47,7.0,42844.0,https://movie.douban.com/subject/1937621/,2007-11-21(美国),"['蒂莫西·奥利芬特', '多格雷·斯科特', '欧嘉·柯瑞兰寇', '罗伯特·克耐普', '乌尔里",http://www.imdb.com/title/tt0465494
2567,杀死一只知更鸟,8.5,25361.0,https://movie.douban.com/subject/1297991/,1962-12-25(洛杉矶首映),"['1963-03-16(美国)', '格利高里·派克', '约翰·梅根纳', '弗兰克·奥弗顿',",http://www.imdb.com/title/tt0056592
2568,杀死比尔,8.0,167633.0,https://movie.douban.com/subject/1291580/,2003-10-10(美国),"['乌玛·瑟曼', '刘玉玲', '薇薇卡·福克斯', '达丽尔·汉纳', '大卫·卡拉丁']",http://www.imdb.com/title/tt0266697
2569,杀死比尔2,7.8,106127.0,https://movie.douban.com/subject/1291584/,2004-04-16(美国),"['乌玛·瑟曼', '大卫·卡拉丁', '刘家辉', '薇薇卡·福克斯', '刘玉玲']",http://www.imdb.com/title/tt0378194
2570,杀死汝爱,7.4,17110.0,https://movie.douban.com/subject/10453731/,2013-01-19(圣丹斯),"['2013-10-18(美国)', '丹尼尔·雷德克里夫', '戴恩·德哈恩', '伊丽莎白·奥尔",http://www.imdb.com/title/tt1311071
2571,杀生,7.6,87970.0,https://movie.douban.com/subject/4176542/,2012-04-28(中国大陆),"['黄渤', '苏有朋', '余男', '任达华', '马精武']",http://www.imdb.com/title/tt2290645
2572,杀破狼,7.1,55712.0,https://movie.douban.com/subject/1428602/,2005-11-18(香港),"['甄子丹', '洪金宝', '任达华', '廖启智', '吴京']",http://www.imdb.com/title/tt0478024
2573,杀破狼2,7.3,84493.0,https://movie.douban.com/subject/23788440/,2015-06-18(中国大陆),"['吴京', '托尼·贾', '张晋', '任达华', '卢惠光']",http://www.imdb.com/title/tt3197766
2574,权力的游戏第一季,9.3,149286.0,https://movie.douban.com/subject/3016187/,2011-04-17(美国),"['伊萨克·亨普斯特德-怀特', '查尔斯·丹斯', '约翰·C·布莱德利', '罗恩·多纳基', ",http://www.imdb.com/title/tt0944947
2575,权力的游戏第三季,9.4,91109.0,https://movie.douban.com/subject/10590706/,2013-03-31(美国),"['麦茜·威廉姆斯', '艾米莉亚·克拉克', '理查德·麦登', '伊萨克·亨普斯特德-怀特', ",http://www.imdb.com/title/tt2178782
2576,权力的游戏第二季,9.4,101215.0,https://movie.douban.com/subject/6558062/,2012-04-01(美国),"['麦茜·威廉姆斯', '艾米莉亚·克拉克', '理查德·麦登', '伊萨克·亨普斯特德-怀特', ",http://www.imdb.com/title/tt1971833
2577,权力的游戏第五季,9.2,69206.0,https://movie.douban.com/subject/25826612/,2015-04-12(美国),"['艾米莉亚·克拉克', '彼特·丁克拉奇', '基特·哈灵顿', '琳娜·海蒂', '尼古拉·科斯",http://www.imdb.com/title/tt3658012
2578,权力的游戏第六季,9.4,68232.0,https://movie.douban.com/subject/25862357/,2016-04-24(美国),"['麦茜·威廉姆斯', '艾米莉亚·克拉克', '伊萨克·亨普斯特德-怀特', '斯蒂芬·迪兰', ",http://www.imdb.com/title/tt3658014
2579,权力的游戏第四季,9.5,78302.0,https://movie.douban.com/subject/23232876/,2014-04-06(美国),"['彼特·丁克拉奇', '尼古拉·科斯特-瓦尔道', '琳娜·海蒂', '艾米莉亚·克拉克', '基",http://www.imdb.com/title/tt2816136
2580,杉杉来了,7.0,15934.0,https://movie.douban.com/subject/25823274/,2014-07-08(中国大陆),"['张翰', '赵丽颖', '百克力', '石安妮', '王汀']",
2581,李可乐寻人记,5.9,10326.0,https://movie.douban.com/subject/10574621/,2014-02-21(中国大陆),"['喻恩泰', '谭卓', '王澜霏', '秦卫东', '李彧']",
2582,李献计历险记,8.7,85016.0,https://movie.douban.com/subject/4226741/,2009-12-05 00:00:00,"['年轻优秀的飞行员', 'DEERPLAY', '中国', '李阳', '20分钟']",http://www.imdb.com/title/tt5578886
2583,李碧华鬼魅系列：奇幻夜,6.6,12275.0,https://movie.douban.com/subject/22759752/,2013-08-08(香港),"['陈法拉', '林家栋', '泰迪·罗宾', '莫绮雯', '陈耀荣']",http://www.imdb.com/title/tt3105008
2584,李碧华鬼魅系列：迷离夜,6.6,11543.0,https://movie.douban.com/subject/22759660/,2013-07-11(香港),"['任达华', '元秋', '邵美琪', '骆应钧', '林雪']",http://www.imdb.com/title/tt3054776
2585,李米的猜想,7.7,152786.0,https://movie.douban.com/subject/3230459/,2008-09-19(中国大陆),"['周迅', '邓超', '张涵予', '王宝强', '王砚辉']",http://www.imdb.com/title/tt1299370
2586,杜拉拉升职记,5.7,168021.0,https://movie.douban.com/subject/3820191/,2010-04-15(中国大陆),"['徐静蕾', '黄立行', '莫文蔚', '吴佩慈', '李艾']",http://www.imdb.com/title/tt1621780
2587,杜拉拉追婚记,5.3,29260.0,https://movie.douban.com/subject/26322809/,2015-12-04(中国大陆),"['周渝民', '林依晨', '陈柏霖', '林珍娜', '李佳航']",http://www.imdb.com/title/tt5227020
2588,来不及说我爱你,8.3,25985.0,https://movie.douban.com/subject/4135704/,2010-08-30(中国大陆),"['钟汉良', '李小冉', '谭凯', '齐芳', '孙玮']",
2589,来自地狱,7.3,22868.0,https://movie.douban.com/subject/1305248/,2001-10-19(美国),"['约翰尼·德普', '海瑟·格拉汉姆', '伊安·霍姆', '罗彼·考特拉尼', '伊恩·理查森'",http://www.imdb.com/title/tt0120681
2590,来自星星的你,8.4,129489.0,https://movie.douban.com/subject/25698722/,2013-12-18(韩国),"['金秀贤', '全智贤', '朴海镇', '刘仁娜', '吴尚镇']",http://www.imdb.com/title/tt3469052
2591,杨门女将之军令如山,3.4,18202.0,https://movie.douban.com/subject/4824982/,2011-11-18(中国大陆),"['张柏芝', '任贤齐', '刘晓庆', '郑佩佩', '周海媚']",http://www.imdb.com/title/tt2106514
2592,杯酒人生,7.9,31715.0,https://movie.douban.com/subject/1291833/,2004-10-22 00:00:00,"['保罗·吉亚玛提', '托马斯·哈登·丘奇', '维吉妮娅·马德森', '吴珊卓', 'Maryl",http://www.imdb.com/title/tt0375063
2593,松林外,6.9,10395.0,https://movie.douban.com/subject/5966609/,2013-03-29(美国),"['瑞恩·高斯林', '布莱德利·库珀', '伊娃·门德斯', '萝丝·拜恩', '雷·利奥塔']",http://www.imdb.com/title/tt1817273
2594,松鼠，坚果和时间机器,8.7,32547.0,https://movie.douban.com/subject/1963070/,2006-09-14(新西兰),"['克里斯·韦奇', '美国', '克里斯·雷纳德', '麦克·特米尔', '7分钟10秒']",http://www.imdb.com/title/tt0902999
2595,极乐空间,6.2,58552.0,https://movie.douban.com/subject/4116481/,2013-08-09(美国),"['2013-09-05(中国大陆)', '马特·达蒙', '朱迪·福斯特', '沙尔托·科普雷',",http://www.imdb.com/title/tt1535108
2596,极品基老伴第一季,8.9,38030.0,https://movie.douban.com/subject/20278812/,2013-04-29(英国),"['伊恩·麦克莱恩', '德里克·雅各比', '弗朗西斯·德·拉·图瓦', '伊万·瑞恩', '玛西",http://www.imdb.com/title/tt2582590
2597,极品基老伴第二季,9.3,13517.0,https://movie.douban.com/subject/24748854/,2015-06-01(英国),"['伊恩·麦克莱恩', '德里克·雅各比', '弗朗西斯·德·拉·图瓦', '伊万·瑞恩', '玛西",http://www.imdb.com/title/tt3464876
2598,极品基老伴：完结篇,9.3,11090.0,https://movie.douban.com/subject/26700818/,2016-06-19(美国),"['2016-12-16(英国)', '伊恩·麦克莱恩', '德里克·雅各比', '弗朗西斯·德·拉",http://www.imdb.com/title/tt5364868
2599,极品飞车,7.3,64464.0,https://movie.douban.com/subject/20257326/,2014-03-12(英国),"['2014-03-14(美国/中国大陆)', '亚伦·保尔', '达科塔·约翰逊', '伊莫琴·普",http://www.imdb.com/title/tt2369135
2600,极地大冒险2,6.0,19139.0,https://movie.douban.com/subject/10511636/,2012-10-12(芬兰),"['2014-02-02(中国大陆)', '卡里·希耶塔拉赫蒂', '沃科·霍瓦塔', '尤哈·韦约",http://www.imdb.com/title/tt1856053
2601,极地特快,7.5,29049.0,https://movie.douban.com/subject/1306785/,2004-11-10(美国),"['2005-01-21(中国大陆)', '汤姆·汉克斯', '埃迪·狄森', '诺娜·加耶', '",http://www.imdb.com/title/tt0338348
2602,极度恐慌,7.6,10147.0,https://movie.douban.com/subject/1301419/,1995-03-06(加州韦斯特伍德首映),"['1995-03-10(美国)', '达斯汀·霍夫曼', '蕾妮·罗素', '摩根·弗里曼', '",http://www.imdb.com/title/tt0114069
2603,极度深寒,7.3,25254.0,https://movie.douban.com/subject/1293515/,1998-01-30 00:00:00,"['特里特·威廉斯', '法米克·詹森', '安东尼·希尔德', '凯文·J·奥康纳', '韦斯·斯",http://www.imdb.com/title/tt0118956
2604,极恶非道,7.8,23094.0,https://movie.douban.com/subject/3819939/,2010-06-12 00:00:00,"['北野武', '椎名桔平', '加濑亮', '小日向文世', '北村总一朗']",http://www.imdb.com/title/tt1462667
2605,极恶非道2,7.5,13150.0,https://movie.douban.com/subject/5286821/,2012-10-06(日本),"['北野武', '加濑亮', '三浦友和', '西田敏行', '松重丰']",http://www.imdb.com/title/tt1724962
2606,极盗者,6.8,57351.0,https://movie.douban.com/subject/25809384/,2015-12-25(美国),"['2015-12-04(中国大陆)', '卢克·布雷西', '埃德加·拉米雷兹', '泰莉莎·帕尔",http://www.imdb.com/title/tt2058673
2607,极速60秒,7.3,32368.0,https://movie.douban.com/subject/1298189/,2000-06-08(美国),"['尼古拉斯·凯奇', '乔瓦尼·瑞比西', '安吉丽娜·朱莉', 'T.J. Cross', '威",http://www.imdb.com/title/tt0187078
2608,极速复仇,6.3,10794.0,https://movie.douban.com/subject/3725320/,2010-11-24 00:00:00,"['Dwayne Johnson', '美国', 'Phil Joanou', '97分钟', '极",http://www.imdb.com/title/tt1433108
2609,极速天使,5.1,21085.0,https://movie.douban.com/subject/5256418/,2011-12-27(中国大陆),"['汤唯', '刘若英', '林志颖', '韩在硕', '张柏芝']",http://www.imdb.com/title/tt2118727
2610,极速蜗牛,7.2,29992.0,https://movie.douban.com/subject/6070226/,2013-07-17(美国),"['2013-09-18(中国大陆)', '瑞恩·雷诺兹', '保罗·吉亚玛提', '迈克尔·佩纳'",http://www.imdb.com/title/tt1860353
2611,极速风流,8.8,68735.0,https://movie.douban.com/subject/6803494/,2015-12-11(中国大陆),"['2013-09-13(英国)', '克里斯·海姆斯沃斯', '丹尼尔·布鲁赫', '奥利维亚·王",http://www.imdb.com/title/tt1979320
2612,极道鲜师,7.8,23394.0,https://movie.douban.com/subject/1465086/,2002-04-17(日本),"['仲间由纪惠', '松本润', '小栗旬', '成宫宽贵', '生濑胜久']",http://www.imdb.com/title/tt0292765
2613,极道鲜师2,7.7,23145.0,https://movie.douban.com/subject/1465087/,2005-01-15(日本),"['仲间由纪惠', '龟梨和也', '赤西仁', '小池彻平', '速水重道']",http://www.imdb.com/title/tt0481039
2614,极限挑战之皇家宝藏,4.4,21974.0,https://movie.douban.com/subject/26607739/,2016-01-15(中国大陆),"['黄渤', '孙红雷', '黄磊', '罗志祥', '王迅']",http://www.imdb.com/title/tt5465996
2615,极限挑战第一季,8.9,24317.0,https://movie.douban.com/subject/26387728/,2015-06-14(中国大陆),"['黄渤', '孙红雷', '黄磊', '罗志祥', '张艺兴']",http://www.imdb.com/title/tt7131118
2616,极限挑战第二季,9.1,23123.0,https://movie.douban.com/subject/26615572/,2016-04-17(中国大陆),"['黄渤', '孙红雷', '黄磊', '罗志祥', '张艺兴']",
2617,极限特工,7.3,30775.0,https://movie.douban.com/subject/1306737/,2002-08-09(美国),"['范·迪塞尔', '艾莎·阿基多', '马尔顿·索克斯', '塞缪尔·杰克逊', 'Michael",http://www.imdb.com/title/tt0295701
2618,极限特工2,6.6,18808.0,https://movie.douban.com/subject/1309209/,2005-04-29(美国),"['2005-06-17(中国大陆)', '艾斯·库珀', '塞缪尔·杰克逊', '威廉·达福', ",http://www.imdb.com/title/tt0329774
2619,极限空间,6.6,14441.0,https://movie.douban.com/subject/3094580/,2007-10-07(锡切斯电影节),"['2007-11-16(西班牙)', '2010-03-04(中国大陆)', '路易斯·奥马', ",http://www.imdb.com/title/tt1016301
2620,林中小屋,7.4,104278.0,https://movie.douban.com/subject/3143676/,2012-03-09(西南偏南电影节),"['2012-04-13(美国)', '克里斯汀·康奈利', '理查德·詹金斯', '弗兰·克朗茨'",http://www.imdb.com/title/tt1259521
2621,林肯,7.7,31519.0,https://movie.douban.com/subject/1889242/,2012-11-16(美国),"['丹尼尔·戴-刘易斯', '莎莉·菲尔德', '大卫·斯特雷泽恩', '约瑟夫·高登-莱维特', ",http://www.imdb.com/title/tt0443272
2622,林肯律师,7.7,27785.0,https://movie.douban.com/subject/2996790/,2011-03-18(美国),"['2012-08-15(中国大陆)', '马修·麦康纳', '玛丽莎·托梅', '瑞恩·菲利普',",http://www.imdb.com/title/tt1189340
2623,枪火,8.6,82500.0,https://movie.douban.com/subject/1300741/,1999-11-19 00:00:00,"['吴镇宇', '任达华', '黄秋生', '吕颂贤', '张耀扬']",http://www.imdb.com/title/tt0220644
2624,枪王,8.0,28119.0,https://movie.douban.com/subject/1306692/,2000-05-27(香港),"['张国荣', '方中信', '黄卓玲', '陈法蓉', '谷德昭']",http://www.imdb.com/title/tt0258489
2625,枪王之王,6.6,100208.0,https://movie.douban.com/subject/4133988/,2010-07-02(中国大陆),"['古天乐', '吴彦祖', '李冰冰', '蔡卓妍', '杜汶泽']",http://www.imdb.com/title/tt1535495
2626,柏林,7.3,27732.0,https://movie.douban.com/subject/6886518/,2013-01-31(韩国),"['河正宇', '韩石圭', '全智贤', '柳昇范', '帕斯奎尔·阿莱亚尔迪']",http://www.imdb.com/title/tt2357377
2627,柏林苍穹下,8.5,20317.0,https://movie.douban.com/subject/1292504/,1987-09-23(法国),"['布鲁诺·甘茨', '索尔维格·多马尔坦', '奥托·山德尔', '科特·博伊斯', '彼得·法尔",http://www.imdb.com/title/tt0093191
2628,某个旅人的日记,8.5,18803.0,https://movie.douban.com/subject/2117844/,日本,"['加藤久仁生 ', '21分钟', '某个旅人的日记', '动画', '短片']",http://www.imdb.com/title/tt3370400
2629,某科学的超电磁炮,8.3,14361.0,https://movie.douban.com/subject/4067827/,2009-10-02(日本),"['佐藤利奈', '新井里美', '丰崎爱生', '伊藤加奈惠', '阿部敦']",http://www.imdb.com/title/tt1515996
2630,柔道龙虎榜,7.3,12692.0,https://movie.douban.com/subject/1308796/,2004-07-08 00:00:00,"['古天乐', '郭富城', '应采儿', '梁家辉', '陈小春']",http://www.imdb.com/title/tt0415380
2631,查令十字街84号,8.6,10130.0,https://movie.douban.com/subject/1299481/,1987-02-13(美国),"['安妮·班克罗夫特', '安东尼·霍普金斯', '朱迪·丹奇', '英国', '美国']",http://www.imdb.com/title/tt0090570
2632,查理和巧克力工厂,7.9,183519.0,https://movie.douban.com/subject/1309101/,2005-07-15(美国),"['约翰尼·德普', '弗莱迪·海默', '海伦娜·伯翰·卡特', '克里斯托弗·李', '诺亚·泰",http://www.imdb.com/title/tt0367594
2633,栀子花开,4.1,76530.0,https://movie.douban.com/subject/26021055/,2015-07-10(中国大陆),"['李易峰', '张慧雯', '蒋劲夫', '魏大勋', '杜天皓']",http://www.imdb.com/title/tt4819470
2634,栋笃神探,8.7,12568.0,https://movie.douban.com/subject/2140064/,2004-07-19(香港),"['黄子华', '蔡少芬', '魏俊杰', '香港', '徐正康']",http://www.imdb.com/title/tt0852720
2635,校园兔女郎,5.9,16550.0,https://movie.douban.com/subject/2137298/,2008-08-22(美国),"['安娜·法瑞丝', '艾玛·斯通', '凯特·戴琳斯', '科林·汉克斯', '比佛莉·德安姬罗'",http://www.imdb.com/title/tt0852713
2636,校对女孩河野悦子,7.6,20493.0,https://movie.douban.com/subject/26853460/,2016-10-05(日本),"['石原里美', '菅田将晖', '本田翼', '和田正人', '江口德子']",http://www.imdb.com/title/tt5960204
2637,格列佛游记,6.0,14259.0,https://movie.douban.com/subject/3279093/,2010-12-22(美国),"['杰克·布莱克', '艾米莉·布朗特', '杰森·席格尔', '阿曼达·皮特', '比利·康诺利'",http://www.imdb.com/title/tt1320261
2638,格林兄弟,6.6,22370.0,https://movie.douban.com/subject/1309053/,2005-08-26(美国),"['马特·达蒙', '希斯·莱杰', '莫妮卡·贝鲁奇', '彼得·斯特曼', '罗杰·阿什顿-格里",http://www.imdb.com/title/tt0355295
2639,格林第一季,7.4,10235.0,https://movie.douban.com/subject/5966523/,2011-10-28 00:00:00,"['比茜·图诺克', '大卫·君图力', '凯特·伯顿', '雷吉·李', '罗素·霍恩斯比']",http://www.imdb.com/title/tt1830617
2640,桂河大桥,8.3,11547.0,https://movie.douban.com/subject/1294958/,1957-10-02 00:00:00,"['威廉·霍尔登', '亚利克·基尼斯', '杰克·霍金斯', '早川雪洲', '詹姆斯·唐纳德']",http://www.imdb.com/title/tt0050212
2641,桃姐,8.2,178958.0,https://movie.douban.com/subject/5977835/,2011-09-05(威尼斯电影节),"['2012-03-08(中国大陆)', '2012-03-09(香港)', '叶德娴', '刘德华",http://www.imdb.com/title/tt2008006
2642,桃色公寓,8.7,12899.0,https://movie.douban.com/subject/1394218/,1960-06-15 00:00:00,"['杰克·莱蒙', '雪莉·麦克雷恩', '弗莱德·麦克莫瑞', '雷·沃尔斯顿', '伊迪·亚当斯",http://www.imdb.com/title/tt0053604
