genres,name,rating,ratingCount,index,电影名,评分,评价人数,链接,时间,演员,imdb_link
Crime Drama Sci-Fi,Who Am I - Kein System ist sicher (2014) ,7.6,"30,662",2089,我是谁：没有绝对安全的系统,8.0,61132.0,https://movie.douban.com/subject/25932086/,2014-09-25(德国),"['汤姆·希林', '埃利亚斯·穆巴里克', '沃坦·维尔克·默林', '汉娜·赫斯普朗', '崔娜",http://www.imdb.com/title/tt3042408
Comedy,Wo shi lu ren jia (2015) ,6.6,359,2090,我是路人甲,7.2,85893.0,https://movie.douban.com/subject/25746375/,2015-07-03(中国大陆),"['万国鹏', '王婷', '沈凯', '徐小琴', '林晨']",http://www.imdb.com/title/tt4786802
Comedy Drama Romance,Obsluhoval jsem anglického krále (2006) ,7.4,"6,508",2091,我曾侍候过英国国王,8.3,10274.0,https://movie.douban.com/subject/1766827/,2006-12-19 00:00:00,"['伊凡·博尔涅夫', '奥德里奇•凯瑟', '尤利娅·延奇', '马丁·胡巴', '伊斯特凡·萨博",http://www.imdb.com/title/tt0284363
Comedy Romance,My Best Friend's Wedding (2016) ,5.2,93,2092,我最好朋友的婚礼,4.3,12556.0,https://movie.douban.com/subject/26394441/,2016-08-05(中国大陆),"['舒淇', '冯绍峰', '宋茜', '叶青', '凤小岳']",http://www.imdb.com/title/tt5275314
Drama Romance,I Killed My Mother (2009) ,7.5,"20,933",2093,我杀了我妈妈,8.3,33375.0,https://movie.douban.com/subject/3707070/,2009-09-15 00:00:00,"['泽维尔·多兰', '安妮·杜尔瓦勒', '弗朗索瓦·阿诺德', '苏珊娜·克莱蒙', '帕翠西卡",http://www.imdb.com/title/tt1424797
Comedy,Ngo oi Heung Gong: Hoi sum man seoi (2011) ,5.8,208,2094,我爱HK开心万岁,7.0,34910.0,https://movie.douban.com/subject/5318665/,2011-01-31(中国大陆),"['曾志伟', '梁家辉', '吴君如', '黄宗泽', '王祖蓝']",http://www.imdb.com/title/tt1845842
Comedy Drama Romance,You're the Worst             ,8.2,"16,515",2095,我爱上的人是奇葩第一季,8.5,10747.0,https://movie.douban.com/subject/25783962/,2014-07-17(美国),"['克里斯·吉尔', '阿雅·卡什', '戴斯敏·博格斯', '凯瑟·多诺休', '布兰登·史密斯'",http://www.imdb.com/title/tt3228420
Drama Romance,Geu-dae-leul sa-rang-hab-ni-da (2011) ,7.3,271,2096,我爱你,9.0,46082.0,https://movie.douban.com/subject/5908478/,2011-02-17(韩国),"['宋在浩', '李顺载', '尹秀晶', '金秀美', '宋智孝']",http://www.imdb.com/title/tt1862020
Biography Comedy Crime,I Love You Phillip Morris (2009) ,6.6,"81,718",2097,我爱你莫里斯,7.9,52581.0,https://movie.douban.com/subject/2361823/,2009-05-19(戛纳电影节),"['金·凯瑞', '伊万·麦克格雷格', '莱斯利·曼恩', '罗德里格·桑托罗', 'Nichol",http://www.imdb.com/title/tt1045772
Comedy Family,Wo ai wo jia             ,8.5,123,2098,我爱我家,9.0,36097.0,https://movie.douban.com/subject/3901388/,1993-07-01(中国大陆),"['文兴宇', '宋丹丹', '杨立新', '梁天', '关凌']",http://www.imdb.com/title/tt1332701
Comedy Romance,Na-eui PS pa-teu-neo (2012) ,6.9,"1,342",2100,我的P.S.搭档,7.2,35490.0,https://movie.douban.com/subject/10491641/,2012-12-06(韩国),"['2013-02-21(香港)', '金雅中', '池晟', '申素率 ', '金圣武']",http://www.imdb.com/title/tt2592336
Comedy Drama Fantasy,PK (2014) ,8.2,"106,825",2101,我的个神啊,8.3,142513.0,https://movie.douban.com/subject/10741643/,2014-12-19(印度),"['2015-05-22(中国大陆)', '阿米尔·汗', '安努舒卡·莎玛', '桑杰·达特', ",http://www.imdb.com/title/tt2338151
Family,Wo de xiong di jie mei (2001) ,6.6,171,2102,我的兄弟姐妹,7.4,30157.0,https://movie.douban.com/subject/1316513/,2001-09-13(香港),"['2003-11-08(日本)', '梁咏琪', '姜武', '夏雨', '崔健']",http://www.imdb.com/title/tt0304641
Drama,My Princess             ,7.1,471,2103,我的公主,6.8,16225.0,https://movie.douban.com/subject/4826770/,2011-01-05(韩国),"['宋承宪', '金泰熙', '朴艺珍', '柳秀荣', '李顺载']",http://www.imdb.com/title/tt2375282
Drama Romance War,Yossi & Jagger (2002) ,7.2,"5,845",2104,我的军中情人,7.7,10631.0,https://movie.douban.com/subject/1308660/,2002-01-15 00:00:00,"['Ohad Knoller', 'Yehuda Levi', '以色列', '伊藤·福克斯', '",http://www.imdb.com/title/tt0334754
Drama Romance,Boku no hatsukoi wo kimi ni sasagu (2009) ,7.3,"1,485",2105,我的初恋情人,7.3,63434.0,https://movie.douban.com/subject/3623024/,2009-10-24 00:00:00,"['井上真央', '冈田将生', '杉本哲太', '原田夏希', '洼田正孝']",http://www.imdb.com/title/tt1401656
Adventure Drama Romance,My Name Is Khan (2010) ,8.0,"79,563",2106,我的名字叫可汗,8.5,41871.0,https://movie.douban.com/subject/3169043/,2010-02-12(印度),"['2010-11-30(中国大陆)', '沙鲁克·汗', '卡卓儿', '肖恩·哈珀', 'Chr",http://www.imdb.com/title/tt1188996
Action,Wo de tangchao xiongdi (2009) ,5.7,200,2107,我的唐朝兄弟,6.6,16853.0,https://movie.douban.com/subject/3227266/,2009-11-20 00:00:00,"['胡军', '姜武', '李立群', '王晓', '于小磊']",http://www.imdb.com/title/tt1518828
History War,Wo de tuan zhang wo de tuan             ,8.3,30,2108,我的团长我的团,8.7,19016.0,https://movie.douban.com/subject/2997325/,2009-03-05(中国),"['段奕宏', '张译', '张国强', '邢佳栋', '李晨']",http://www.imdb.com/title/tt1479138
Comedy Fantasy Romance,Nae Yeojachinguneun Gumiho             ,8.0,"1,400",2109,我的女友是九尾狐,7.6,24829.0,https://movie.douban.com/subject/4742378/,2010-08-11(韩国),"['李昇基', '申敏儿', '鲁敏宇', '朴孝敏', '朴秀珍']",http://www.imdb.com/title/tt2255085
Comedy Drama Romance,Mai geol             ,8.0,"1,042",2110,我的女孩,7.8,55066.0,https://movie.douban.com/subject/1790373/,2005-12-14(韩国),"['李东旭', '李多海', '李准基', '朴诗妍', '安锡焕']",http://www.imdb.com/title/tt0805906
Animation Comedy Drama,Ore no imouto ga konna ni kawaiiwake ga nai             ,6.8,683,2111,我的妹妹哪有这么可爱,7.5,10556.0,https://movie.douban.com/subject/4826776/,2010-08-13(日本),"['中村悠一', '花泽香菜', '生天目仁美', '竹达彩奈', '早见沙织']",http://www.imdb.com/title/tt1751305
Comedy Drama Romance,Eorin shinbu (2004) ,7.2,"4,159",2112,我的小小新娘,7.0,45944.0,https://movie.douban.com/subject/1390021/,2004-04-02(韩国),"['金来沅', '文根英', '金甫京', '金仁文', '鲜于银淑']",http://www.imdb.com/title/tt0395140
Comedy Romance,Our Times (2015) ,7.4,"2,744",2113,我的少女时代,7.8,248315.0,https://movie.douban.com/subject/26366465/,2015-11-19(中国大陆),"['2015-08-15(台湾)', '宋芸桦', '王大陆', '李玉玺', '简廷芮']",http://www.imdb.com/title/tt4967094
Comedy Drama,Mei chan no shitsuji             ,6.9,221,2114,我的帅管家,6.6,17925.0,https://movie.douban.com/subject/3439443/,2009-01-13(日本),"['水岛宏', '荣仓奈奈', '佐藤健', '山田优', '谷村美月']",http://www.imdb.com/title/tt1360443
Thriller,Boku no yabai tsuma             ,8.0,80,2115,我的恐怖妻子,9.0,69240.0,https://movie.douban.com/subject/26741568/,2016-04-19(日本),"['伊藤英明', '木村佳乃', '相武纱季', '浅香航大', '真岛秀和']",http://www.imdb.com/title/tt5524370
History War,My War (2016) ,5.9,69,2116,我的战争,5.0,15388.0,https://movie.douban.com/subject/25945350/,2016-09-15(中国大陆),"['刘烨', '王珞丹', '杨祐宁', '叶青', '黄志忠']",http://www.imdb.com/title/tt6177592
Comedy Romance,Wo de zao geng nv you (2014) ,4.6,117,2117,我的早更女友,5.5,69378.0,https://movie.douban.com/subject/25834473/,2014-12-12(中国大陆),"['周迅', '佟大为', '钟汉良', '张梓琳', '郭书瑶']",http://www.imdb.com/title/tt4024368
Romance,Ngor dik zeoi oi (2008) ,6.1,181,2118,我的最爱,7.6,39039.0,https://movie.douban.com/subject/3015835/,2008-03-13 00:00:00,"['邓丽欣', '方力申', '曾恺玹', '胡清蓝', '唐宁']",http://www.imdb.com/title/tt1205065
Action Comedy Romance,Boku no kanojo wa saibôgu (2008) ,7.0,"2,929",2119,我的机器人女友,7.4,106121.0,https://movie.douban.com/subject/1978369/,2008-05-31(日本),"['2009-07-28(中国大陆)', '绫濑遥', '小出惠介', '阿井莉沙', '蛭子能收'",http://www.imdb.com/title/tt0929860
Comedy Romance,E mo zai shen bian             ,7.8,238,2120,我的淘气王子,6.3,12176.0,https://movie.douban.com/subject/3016201/,2005-01-26(台湾),"['2008-01-22(中国大陆)', '杨丞琳', '贺军翔', '王传一', '范筱梵']",http://www.imdb.com/title/tt1311356
Drama History Romance,Wo de fu qin mu qin (1999) ,7.9,"10,913",2121,我的父亲母亲,7.8,60969.0,https://movie.douban.com/subject/1294007/,1999-10-16(中国大陆),"['章子怡', '郑昊', '孙红雷', '李滨', '嵇波']",http://www.imdb.com/title/tt0235060
Drama,Babam ve Oglum (2005) ,8.6,"47,751",2122,我的父亲，我的儿子,9.1,11207.0,https://movie.douban.com/subject/1793200/,2005-11-18 00:00:00,"['切邓·泰肯多尔', '菲克雷特·库斯坎', 'Hümeyra', 'Serif Sezer', ",http://www.imdb.com/title/tt0476735
Action Crime Drama,Wo de te gong ye ye (2016) ,5.9,"1,215",2123,我的特工爷爷,5.3,33500.0,https://movie.douban.com/subject/25945280/,2016-04-01(中国大陆/香港),"['洪金宝', '刘德华', '朱雨辰', '李勤勤', '冯嘉怡']",http://www.imdb.com/title/tt4076934
Comedy Drama,My Belle Beauty (2010) ,3.9,15,2124,我的美女老板,4.9,19420.0,https://movie.douban.com/subject/4275502/,2010-07-30(中国大陆),"['何润东', '景甜', '印小天', '包小柏', '吴大维']",http://www.imdb.com/title/tt3924826
,,,,2125,我的老大、我的英雄,8.1,22830.0,https://movie.douban.com/subject/1905577/,2006-07-08(日本),"['长濑智也', '手越祐也', '田中圣', '新垣结衣', '香椎由宇']",http://www.imdb.com/title/tt0880249
Action Romance Comedy,Jopog manura (2001) ,6.5,"2,751",2126,我的老婆是大佬,6.4,16444.0,https://movie.douban.com/subject/1296569/,2001-09-28(韩国),"['崔民秀', '李应敬', '申恩庆', '朴相勉', '安在模']",http://www.imdb.com/title/tt0296696
Action Comedy Drama,Jopog manura 3 (2006) ,6.4,"1,089",2127,我的老婆是大佬3,5.9,10117.0,https://movie.douban.com/subject/1870118/,2006-12-28(韩国),"['舒淇', '李凡秀', '崔民秀', '玄英', '韩国']",http://www.imdb.com/title/tt0439654
Comedy Horror Romance,O-ssak-han yeon-ae (2011) ,7.0,"1,899",2128,我的见鬼女友,6.8,18507.0,https://movie.douban.com/subject/5501711/,2011-12-01(韩国),"['孙艺珍', '李民基', '朴哲民', '金贤淑', '尹智敏']",http://www.imdb.com/title/tt2132405
Comedy Romance Sci-Fi,My Super Ex-Girlfriend (2006) ,5.1,"55,710",2129,我的超级前女友,5.6,10185.0,https://movie.douban.com/subject/1482075/,2006-07-21(美国),"['乌玛·瑟曼', '卢克·威尔逊', '安娜·法瑞丝', '雷恩·威尔森', '艾迪·伊扎德']",http://www.imdb.com/title/tt0465624
Animation Comedy Family,My Neighbors the Yamadas (1999) ,7.3,"7,467",2130,我的邻居山田君,8.7,34273.0,https://movie.douban.com/subject/1417728/,1999-07-17(日本),"['朝丘雪路', '益冈徹', '荒木雅子', '五十畑迅人', '矢野显子']",http://www.imdb.com/title/tt0206013
Comedy Drama Romance,My Sassy Girl (2001) ,8.1,"39,107",2131,我的野蛮女友,8.1,244977.0,https://movie.douban.com/subject/1292286/,2001-07-27 00:00:00,"['车太贤', '全智贤', '金仁文', '金太贤', '李武英']",http://www.imdb.com/title/tt0293715
Comedy Romance,Donggabnaegi gwawoehagi (2003) ,6.8,"1,953",2132,我的野蛮女老师,6.5,21293.0,https://movie.douban.com/subject/1308596/,2003-01-30(韩国),"['权相宇', '金荷娜', '白日燮', '孔侑', '金智友']",http://www.imdb.com/title/tt0348591
Comedy,Ngo dik yea maan lai lai             ,6.7,17,2133,我的野蛮奶奶,7.2,11597.0,https://movie.douban.com/subject/2230669/,2005-07-18(香港),"['汪明荃', '胡杏儿', '黄宗泽', '陈思齐', '秦煌']",http://www.imdb.com/title/tt0845326
Drama,Wo de qing chun shei zuo zhu             ,7.2,31,2134,我的青春谁做主,7.6,43603.0,https://movie.douban.com/subject/3873960/,2009-04-12 00:00:00,"['陆毅', '赵子琪', '王珞丹', '朱雨辰', '张铎']",http://www.imdb.com/title/tt1429442
Comedy Drama,Mai Beulraek Minideureseu (2011) ,5.4,334,2135,我的黑色小礼服,7.2,73072.0,https://movie.douban.com/subject/5374383/,2011-03-24(韩国),"['尹恩惠', '朴寒星', '刘仁娜', '车艺莲', '申东浩']",http://www.imdb.com/title/tt1964895
Comedy Romance,I Now Pronounce You Chuck & Larry (2007) ,6.0,"125,016",2136,我盛大的同志婚礼,7.0,18817.0,https://movie.douban.com/subject/1949320/,2007-07-20(美国),"['亚当·桑德勒', '凯文·詹姆斯', '杰西卡·贝尔', '丹·艾克罗伊德', '文·瑞姆斯']",http://www.imdb.com/title/tt0762107
Comedy Drama Romance,My Big Fat Greek Wedding (2002) ,6.6,"107,228",2137,我盛大的希腊婚礼,6.8,14146.0,https://movie.douban.com/subject/1299576/,2002-08-02 00:00:00,"['妮娅·瓦达拉斯', '迈克尔·康斯坦丁', '莱妮·卡赞', '安德列·马丁', '路易·曼迪勒",http://www.imdb.com/title/tt0259446
Comedy Romance Sci-Fi,Wo zhi nv ren xin (2011) ,5.6,"1,058",2138,我知女人心,5.6,54061.0,https://movie.douban.com/subject/4845414/,2011-02-03(中国大陆),"['刘德华', '巩俐', '袁立', '陈志朋', '李成儒']",http://www.imdb.com/title/tt1667150
Horror Mystery Thriller,I Know What You Did Last Summer (1997) ,5.6,"111,548",2139,我知道你去年夏天干了什么,6.3,12322.0,https://movie.douban.com/subject/1292779/,1997-10-17 00:00:00,"['詹妮弗·洛芙·休伊特', '莎拉·米歇尔·盖拉', '瑞恩·菲利普', '小弗雷迪·普林兹', ",http://www.imdb.com/title/tt0119345
Comedy,Wo lao gong m sheng xing (2012) ,5.6,155,2140,我老公不靠谱,6.5,36950.0,https://movie.douban.com/subject/10788846/,2012-12-07(中国大陆),"['蔡卓妍', '郑伊健', '张歆艺', '徐正曦', '王祖蓝']",http://www.imdb.com/title/tt2458040
Comedy Romance,My Wife Is 18 (2002) ,6.0,311,2141,我老婆未满十八岁,6.5,26759.0,https://movie.douban.com/subject/1300246/,2002-09-25 00:00:00,"['郑伊健', '蔡卓妍', '车婉婉', '廖碧儿', '邓健泓']",http://www.imdb.com/title/tt0345685
Drama Romance,A Moment to Remember (2004) ,8.2,"17,336",2142,我脑中的橡皮擦,7.8,138896.0,https://movie.douban.com/subject/1308804/,2004-11-05(韩国),"['郑雨盛', '孙艺珍', '白钟学', '金富善', '金重基']",http://www.imdb.com/title/tt0428870
Drama,My Own Private Idaho (1991) ,7.1,"39,514",2143,我自己的爱达荷,8.1,31845.0,https://movie.douban.com/subject/1292792/,1991-09-12 00:00:00,"['瑞凡·菲尼克斯', '基努·里维斯', '詹姆斯·拉索', 'William Richert',",http://www.imdb.com/title/tt0102494
Crime Drama Thriller,Sympathy for Mr. Vengeance (2002) ,7.7,"49,848",2144,我要复仇,7.9,29770.0,https://movie.douban.com/subject/1304026/,2002-03-29 00:00:00,"['宋康昊', '申河均', '裴斗娜', '韩宝贝', '林志恩']",http://www.imdb.com/title/tt0310775
Comedy Drama,Wo yao cheng ming (2006) ,7.0,382,2145,我要成名,6.9,17441.0,https://movie.douban.com/subject/1864290/,2006-09-01(香港),"['刘青云', '霍思燕', '余安安', '郑伊健', '梁家辉']",http://www.imdb.com/title/tt0843287
Comedy Romance,"Watashi kekkon dekinainjanakute, shinain desu             ",7.1,25,2146,我选择了不结婚,7.6,15000.0,https://movie.douban.com/subject/26683686/,2016-04-15(日本),"['中谷美纪', '藤木直人', '德井义实', '濑户康史', '大政绚']",http://www.imdb.com/title/tt5266012
Comedy Romance,She's Out of My League (2010) ,6.4,"106,439",2147,我配不上她,6.6,36229.0,https://movie.douban.com/subject/3006424/,2010-03-12 00:00:00,"['杰伊·巴鲁切尔', '爱丽丝·伊芙', 'T.J. Miller', '迈克·沃格尔', '内特",http://www.imdb.com/title/tt0815236
Action Crime Drama,"I, Robot (2004) ",7.1,"417,271",2148,我，机器人,7.9,126558.0,https://movie.douban.com/subject/1308843/,2004-07-16(美国),"['威尔·史密斯', '布丽姬·穆娜', '艾伦·图代克', '布鲁斯·格林伍德', 'Adrian",http://www.imdb.com/title/tt0343818
Comedy,Under the Influence (2011) ,5.7,15,2149,戒烟不戒酒,6.1,13216.0,https://movie.douban.com/subject/4822845/,2011-02-03(中国大陆),"['朱时茂', '刘雅瑟', '邬君梅', '杨恭如', '英达']",http://www.imdb.com/title/tt2473754
Crime Drama Thriller,Lord of War (2005) ,7.6,"259,393",2150,战争之王,8.5,154920.0,https://movie.douban.com/subject/1419936/,2005-09-16(美国),"['尼古拉斯·凯奇', '布丽姬·穆娜', '杰瑞德·莱托', '伊安·霍姆', '伊桑·霍克']",http://www.imdb.com/title/tt0399295
Drama War,The Warring States (2011) ,4.7,428,2151,战国,3.9,30192.0,https://movie.douban.com/subject/4707585/,2011-04-12(中国大陆),"['孙红雷', '景甜', '金喜善', '吴镇宇', '中井贵一']",http://www.imdb.com/title/tt1885448
Drama War,Merry Christmas Mr. Lawrence (1983) ,7.3,"11,632",2152,战场上的快乐圣诞,8.7,21654.0,https://movie.douban.com/subject/1303535/,1983-05-28 00:00:00,"['大卫·鲍伊', '汤姆·康蒂', '坂本龙一', '北野武', '杰克·汤普森']",http://www.imdb.com/title/tt0085933
Comedy,Kak ya stal russkim             ,7.1,165,2153,战斗民族养成记,9.1,13154.0,https://movie.douban.com/subject/26775543/,2015-11-02(俄罗斯),"['马特兹·达米克基', '斯维塔兰娜·伊万诺娃', '谢尔盖·奇尔科夫', '尤里·瓦西里耶夫',",http://www.imdb.com/title/tt5217778
Crime Drama Thriller,Panic Room (2002) ,6.8,"218,311",2154,战栗空间,7.1,24774.0,https://movie.douban.com/subject/1306911/,2002-03-29(美国),"['朱迪·福斯特', '克里斯汀·斯图尔特', '福里斯特·惠特克', '德怀特·尤科姆', '杰瑞",http://www.imdb.com/title/tt0258000
Action Thriller War,Zhan lang (2015) ,5.4,"1,600",2155,战狼,6.9,89389.0,https://movie.douban.com/subject/24753810/,2015-04-02(中国大陆),"['吴京', '余男', '斯科特·阿金斯', '凯文·李', '倪大红']",http://www.imdb.com/title/tt3540136
Drama Thriller,Unthinkable (2010) ,7.1,"75,684",2156,战略特勤组,7.8,38154.0,https://movie.douban.com/subject/2275370/,2010-06-15(美国DVD发行),"['2011-07-10(中国大陆)', '麦克·辛', '塞缪尔·杰克逊', '凯瑞-安·莫斯',",http://www.imdb.com/title/tt0914863
Action Romance,Mars - Zhan Shen             ,7.7,51,2157,战神,7.9,13465.0,https://movie.douban.com/subject/2148850/,2004-07-31(台湾),"['周渝民', '徐熙媛', '赖雅妍', '安钧璨', '修杰楷']",http://www.imdb.com/title/tt2881292
War,Zhan Changsha             ,9.0,43,2158,战长沙,9.1,42599.0,https://movie.douban.com/subject/20258941/,2014-03-08(中国大陆),"['霍建华', '杨紫', '左小青', '任程伟', '牛骏峰']",http://www.imdb.com/title/tt5154322
Drama War,War Horse (2011) ,7.2,"123,700",2159,战马,8.0,148318.0,https://movie.douban.com/subject/4206436/,2011-12-25(美国),"['2012-02-28(中国大陆)', '杰瑞米·艾文', '彼得·穆兰', '艾米丽·沃森', ",http://www.imdb.com/title/tt1568911
